x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17
7.626481,6.244706,3.454536,13.944286,3.186411,19.542183,12.406439,27.065956,12.10933,37.042957,1.915896,41.096157,16.828724,8.050747,27.652706,7.802301,17.364025,20.214663,26.097485,28.093691,24.297014,33.872814,17.980282,43.074036,42.890442,12.14195,30.731443,1.959866,36.109356,22.782688,31.693613,27.643469,34.381115,39.232864,43.234196,43.125713
2.442649,11.664333,12.259684,2.381684,10.031518,26.809311,13.515882,15.829735,9.773902,41.761303,2.263971,32.400143,17.830751,11.289069,28.355879,2.054478,21.300114,15.966409,27.876694,27.177378,25.586557,38.578743,16.640842,31.621849,42.677177,7.768892,33.125011,1.936753,32.152889,23.076643,42.442738,22.538931,32.174316,35.892437,43.234196,43.125713
11.370604,6.576031,1.709953,2.084945,9.656849,20.312725,1.975858,27.327974,8.689443,43.25248,2.263971,32.400143,20.32399,14.316896,20.749939,2.054384,23.999142,18.386486,18.366882,28.071184,26.986547,42.988808,16.575888,35.626492,34.851971,10.895256,43.509117,1.588451,37.07465,17.643826,43.064682,28.310038,36.52634,31.632645,43.234196,43.125713
12.461454,10.031267,3.735597,1.864144,11.753763,20.107428,3.903447,28.27133,6.19101,36.469189,13.081646,30.778858,20.749939,2.054384,27.76314,11.744795,16.896635,26.406866,28.626997,18.032988,28.07896,35.334248,15.569577,42.611134,40.4748,4.170368,33.454731,12.89176,38.591278,27.490108,32.721233,18.796726,36.321754,42.72298,42.549751,32.023399
9.69471,5.251827,1.420171,13.389537,5.832975,26.81341,10.425676,18.189419,1.890294,43.344074,10.030902,33.431572,21.229685,3.971005,26.67815,13.945593,26.314301,19.496273,16.098017,28.426065,17.882374,39.281002,28.131895,41.156204,32.33876,7.209745,42.108784,10.109876,37.894058,23.881098,31.693613,27.643469,43.347832,33.541157,32.524029,40.719906
2.442649,11.664333,12.259684,2.381684,6.040112,18.148415,11.563912,28.978966,2.263971,32.400143,13.251513,42.918438,20.889528,6.167338,28.961069,13.571439,22.153414,23.776827,27.737341,15.820933,23.633484,37.921043,29.219732,43.018032,32.115921,3.61192,42.890442,12.14195,40.524719,20.905628,32.022137,25.388058,34.674992,41.220528,42.549751,32.023399
11.370604,6.576031,1.420171,13.389537,8.240567,18.31683,1.975858,27.327974,12.10933,37.042957,1.915896,41.096157,20.889441,8.484785,28.355879,2.054478,21.209761,18.027649,27.876694,27.177378,18.764603,37.012894,27.029778,31.45624,41.556767,2.237995,31.174463,13.184962,39.187977,16.941534,31.693613,27.643469,34.381115,39.232864,42.549751,32.023399
8.170966,1.997645,4.67858,12.209487,7.267858,20.54586,1.975858,27.327974,8.689443,43.25248,13.081646,30.778858,18.282379,1.994142,27.76314,11.744795,17.57375,24.249231,28.626997,18.032988,19.080772,41.181896,26.492878,33.751286,33.462116,5.267863,42.890442,12.14195,40.957016,27.166241,33.384209,16.771517,32.329262,38.172871,43.234196,43.125713
3.594255,7.993091,12.259684,2.381684,1.975858,27.327974,12.472424,17.901766,4.389016,36.012264,12.524367,32.858391,19.14921,5.107008,24.425013,14.21629,22.067644,20.092186,16.098017,28.426065,20.205828,33.338856,28.131895,41.156204,33.454731,12.89176,41.556767,2.237995,34.208946,20.024071,43.225533,24.468887,36.52634,31.632645,31.487625,42.916485
13.504231,3.704809,1.420171,13.389537,7.464207,23.159492,1.804129,18.200689,4.159868,37.809208,13.251513,42.918438,18.948324,7.161753,28.355879,2.054478,19.101679,26.02585,27.737341,15.820933,23.633484,37.921043,15.569577,42.611134,38.194939,4.434693,42.890442,12.14195,40.524719,20.905628,31.097441,17.434475,36.321754,42.72298,32.435589,31.324409
13.453643,5.667727,2.442649,11.664333,5.021978,19.942192,10.031518,26.809311,13.251513,42.918438,2.263971,32.400143,18.948324,7.161753,25.844378,2.281411,17.364025,20.214663,27.450321,29.354897,24.089962,40.442314,16.640842,31.621849,42.677177,7.768892,32.115921,3.61192,34.033581,26.925037,41.283569,16.353586,34.674992,41.220528,43.347832,33.541157
3.746871,5.789581,12.461454,10.031267,10.031518,26.809311,1.804129,18.200689,10.035594,37.999626,1.890294,43.344074,20.013927,10.668178,28.355879,2.054478,26.098486,24.00124,17.364025,20.214663,19.080772,41.181896,29.092253,30.747221,34.851971,10.895256,42.682167,3.818233,40.957016,27.166241,31.097441,17.434475,34.381115,39.232864,43.347832,33.541157
5.552629,6.960854,13.587143,11.776792,5.521137,22.180626,12.406439,27.065956,10.035594,37.999626,1.890294,43.344074,27.315716,3.964556,16.885044,13.612403,18.431683,22.163227,27.876694,27.177378,20.205828,33.338856,28.131895,41.156204,34.763386,6.959069,43.509117,1.588451,34.208946,20.024071,42.898857,26.397556,34.381115,39.232864,40.225086,33.009525
14.050866,2.139292,2.442649,11.664333,12.472424,17.901766,1.975858,27.327974,6.358702,31.1371,13.251513,42.918438,28.703804,5.721052,17.10499,5.947561,20.72056,22.016306,27.876694,27.177378,26.492878,33.751286,17.980282,43.074036,32.33876,7.209745,43.509117,1.588451,34.992916,18.20381,40.957016,27.166241,32.329262,38.172871,43.234196,43.125713
7.09567,8.459688,14.050866,2.139292,7.799092,25.548443,14.498352,17.801611,4.159868,37.809208,13.251513,42.918438,16.828724,8.050747,28.961069,13.571439,26.314301,19.496273,18.366882,28.071184,27.553593,37.424252,17.980282,43.074036,32.115921,3.61192,42.890442,12.14195,34.033581,26.925037,41.283569,16.353586,43.371002,35.516014,33.779518,42.933891
5.811635,4.783577,13.587143,11.776792,6.987661,16.212572,11.563912,28.978966,3.984266,39.809875,12.524367,32.858391,16.689123,9.875896,27.315716,3.964556,21.373192,25.679811,17.49852,16.076334,17.202343,41.285828,26.492878,33.751286,37.08308,6.649205,31.174463,13.184962,35.865459,25.183268,40.821884,18.610723,36.321754,42.72298,40.225086,33.009525
5.552629,6.960854,12.487965,13.936147,9.229856,16.234201,1.975858,27.327974,12.524367,32.858391,1.890294,43.344074,24.99098,4.281222,16.885044,13.612403,18.625465,18.18454,27.876694,27.177378,24.089962,40.442314,18.698759,31.997478,42.108784,10.109876,35.214722,1.769237,36.109356,22.782688,42.759945,17.877806,34.674992,41.220528,42.549751,32.023399
9.69471,5.251827,12.487965,13.936147,3.753053,23.646757,12.472424,17.901766,8.099243,37.158741,2.263971,32.400143,19.408411,3.33018,27.76314,11.744795,17.57375,24.249231,27.737341,15.820933,26.492878,33.751286,17.202343,41.285828,33.125011,1.936753,41.900444,14.11985,36.323009,20.224833,43.064682,28.310038,32.524029,40.719906,42.549751,32.023399
9.305619,7.922612,1.709953,2.084945,3.903447,28.27133,13.515882,15.829735,4.785773,32.686493,11.043491,43.134098,19.408411,3.33018,25.534885,12.118211,26.097485,28.093691,16.458935,18.028833,27.553593,37.424252,17.980282,43.074036,38.194939,4.434693,41.900444,14.11985,41.451172,24.82221,31.097441,17.434475,37.851994,33.919636,41.134502,43.432957
5.941352,2.502493,12.487965,13.936147,9.064837,22.119455,1.804129,18.200689,4.785773,32.686493,13.251513,42.918438,20.889528,6.167338,28.703804,5.721052,19.101679,26.02585,27.737341,15.820933,17.202343,41.285828,28.645863,33.050423,38.42873,12.81604,33.125011,1.936753,37.588486,25.859335,41.283569,16.353586,35.314857,33.555092,43.433014,40.52597
7.626481,6.244706,13.587143,11.776792,5.021978,19.942192,13.524116,25.479881,2.091825,38.749554,12.227079,34.913815,20.889441,8.484785,28.355879,2.054478,28.626997,18.032988,18.366882,28.071184,18.698759,31.997478,28.131895,41.156204,35.916256,13.213943,43.509117,1.588451,42.759945,17.877806,31.693613,27.643469,43.371002,35.516014,33.779518,42.933891
9.69471,5.251827,2.442649,11.664333,12.406439,27.065956,2.191257,15.887723,10.030902,33.431572,1.890294,43.344074,16.065384,2.243372,26.67815,13.945593,26.098486,24.00124,18.625465,18.18454,17.202343,41.285828,26.492878,33.751286,36.004818,8.82127,41.556767,2.237995,38.664246,19.342945,31.693613,27.643469,41.840118,34.204872,33.779518,42.933891
9.305619,7.922612,1.763011,4.537447,5.521137,22.180626,13.801069,28.796885,10.030902,33.431572,6.25927,42.990524,17.434912,3.860593,26.67815,13.945593,23.124529,16.309278,27.876694,27.177378,18.698759,31.997478,24.798401,42.799507,39.594509,10.538824,33.125011,1.936753,43.225533,24.468887,32.721233,18.796726,34.674992,41.220528,42.549751,32.023399
5.941352,2.502493,1.420171,13.389537,1.804129,18.200689,11.563912,28.978966,7.92153,39.321175,4.093883,30.619432,17.10499,5.947561,27.76314,11.744795,27.876694,27.177378,16.458935,18.028833,18.764603,37.012894,26.986547,42.988808,32.115921,3.61192,42.890442,12.14195,32.152889,23.076643,42.898857,26.397556,32.524029,40.719906,38.75312,31.464928
1.874469,9.37048,12.259684,2.381684,7.799092,25.548443,2.191257,15.887723,4.785773,32.686493,14.050054,38.480762,16.828724,8.050747,28.703804,5.721052,23.999142,18.386486,16.098017,28.426065,20.931616,41.166924,27.029778,31.45624,37.08308,6.649205,41.900444,14.11985,32.721233,18.796726,42.898857,26.397556,32.329262,38.172871,43.234196,43.125713
9.69471,5.251827,2.442649,11.664333,1.7083,20.480513,12.406439,27.065956,3.440666,34.482891,13.776708,40.759472,18.637903,9.182534,25.844378,2.281411,26.314301,19.496273,16.896635,26.406866,23.361811,31.608715,26.986547,42.988808,37.01273,2.57562,33.454731,12.89176,33.384209,16.771517,43.064682,28.310038,35.314857,33.555092,43.234196,43.125713
11.370604,6.576031,1.866107,6.971783,1.847764,22.708143,12.472424,17.901766,11.987167,39.15345,4.785773,32.686493,27.315716,3.964556,17.830751,11.289069,18.625465,18.18454,24.285004,27.722836,18.698759,31.997478,26.986547,42.988808,35.214722,1.769237,42.890442,12.14195,32.022137,25.388058,42.442738,22.538931,34.297363,31.498251,43.234196,43.125713
1.763011,4.537447,13.587143,11.776792,3.753053,23.646757,12.472424,17.901766,10.030902,33.431572,1.915896,41.096157,26.458117,6.042251,19.076576,12.711604,28.195272,22.809437,16.458935,18.028833,18.764603,37.012894,26.986547,42.988808,38.194939,4.434693,41.900444,14.11985,34.046619,24.263729,42.759945,17.877806,33.779518,42.933891,42.549751,32.023399
3.594255,7.993091,13.504231,3.704809,3.903447,28.27133,13.514722,19.532516,10.030902,33.431572,1.890294,43.344074,27.652706,7.802301,17.830751,11.289069,19.701567,20.08868,27.876694,27.177378,20.931616,41.166924,25.256065,32.072075,38.42873,12.81604,33.125011,1.936753,38.591278,27.490108,32.721233,18.796726,38.183086,36.540802,31.487625,42.916485
11.69842,4.311776,3.454536,13.944286,11.291821,22.449705,3.813377,17.81848,5.892352,40.754017,2.263971,32.400143,28.800842,9.559237,17.434912,3.860593,22.697165,21.942261,18.366882,28.071184,26.052645,40.945286,16.640842,31.621849,42.682167,3.818233,32.427361,10.93313,34.992916,18.20381,42.898857,26.397556,32.524029,40.719906,42.549751,32.023399
1.709953,2.084945,12.487965,13.936147,13.570055,21.502317,1.804129,18.200689,3.440666,34.482891,11.705155,41.191299,24.99098,4.281222,16.885044,13.612403,28.626997,18.032988,18.366882,28.071184,27.029778,31.45624,17.980282,43.074036,36.004818,8.82127,42.682167,3.818233,40.073639,23.120764,32.721233,18.796726,32.329262,38.172871,43.371002,35.516014
1.763011,4.537447,12.487965,13.936147,13.524116,25.479881,1.804129,18.200689,11.987167,39.15345,2.263971,32.400143,18.282379,1.994142,27.76314,11.744795,24.29763,22.999802,17.49852,16.076334,23.361811,31.608715,17.980282,43.074036,40.824184,12.303706,30.731443,1.959866,34.046619,24.263729,42.759945,17.877806,41.968563,36.490814,32.524029,40.719906
11.390743,12.090415,1.709953,2.084945,7.267858,20.54586,1.975858,27.327974,11.705155,41.191299,3.440666,34.482891,19.408411,3.33018,28.961069,13.571439,17.364025,20.214663,26.097485,28.093691,25.500599,36.063778,17.980282,43.074036,40.578377,8.345562,32.115921,3.61192,39.187977,16.941534,33.205353,29.315371,34.297363,31.498251,43.234196,43.125713
5.552629,6.960854,12.487965,13.936147,3.813377,17.81848,11.563912,28.978966,8.039134,34.958225,4.054393,43.709354,19.14921,5.107008,24.425013,14.21629,18.431683,22.163227,27.737341,15.820933,26.052645,40.945286,18.698759,31.997478,37.08308,6.649205,41.900444,14.11985,40.957016,27.166241,33.384209,16.771517,33.779518,42.933891,42.549751,32.023399
3.735597,1.864144,13.587143,11.776792,9.589489,24.238813,4.645905,16.012371,3.984266,39.809875,12.524367,32.858391,18.948324,7.161753,28.355879,2.054478,23.999142,18.386486,18.366882,28.071184,27.029778,31.45624,15.569577,42.611134,37.01273,2.57562,41.900444,14.11985,40.073639,23.120764,31.097441,17.434475,32.524029,40.719906,42.549751,32.023399
3.845291,3.6283,13.587143,11.776792,3.186411,19.542183,11.563912,28.978966,5.892352,40.754017,12.524367,32.858391,28.355879,2.054478,19.076576,12.711604,19.8559,23.999672,26.379305,17.622982,16.575888,35.626492,28.131895,41.156204,41.463028,6.043087,32.427361,10.93313,42.572121,20.105335,34.033581,26.925037,36.099491,35.689362,31.487625,42.916485
5.941352,2.502493,1.420171,13.389537,3.753053,23.646757,13.566037,23.538876,14.508346,34.287117,1.890294,43.344074,27.315716,3.964556,19.076576,12.711604,23.864738,25.340637,17.49852,16.076334,17.882374,39.281002,28.645863,33.050423,39.297832,6.36886,32.427361,10.93313,40.821884,18.610723,31.693613,27.643469,35.314857,33.555092,41.134502,43.432957
7.626481,6.244706,12.487965,13.936147,5.521137,22.180626,12.472424,17.901766,9.834966,40.052029,3.440666,34.482891,28.703804,5.721052,16.689123,9.875896,28.195272,22.809437,16.458935,18.028833,16.575888,35.626492,26.986547,42.988808,39.362694,2.393479,35.916256,13.213943,43.064682,28.310038,32.294285,20.893312,43.500507,37.913048,31.487625,42.916485
4.67858,12.209487,10.171933,2.707779,12.472424,17.901766,3.903447,28.27133,9.773902,41.761303,6.358702,31.1371,16.828724,8.050747,27.315716,3.964556,24.285004,27.722836,18.625465,18.18454,17.882374,39.281002,28.07896,35.334248,42.682167,3.818233,33.454731,12.89176,36.323009,20.224833,43.064682,28.310038,35.314857,33.555092,41.134502,43.432957
3.845291,3.6283,12.461454,10.031267,11.291821,22.449705,1.975858,27.327974,6.19101,36.469189,1.890294,43.344074,16.828724,8.050747,27.315716,3.964556,17.57375,24.249231,28.626997,18.032988,20.297409,43.038662,28.645863,33.050423,36.004818,8.82127,43.509117,1.588451,42.442738,22.538931,31.097441,17.434475,33.779518,42.933891,42.549751,32.023399
8.170966,1.997645,2.442649,11.664333,1.7083,20.480513,12.406439,27.065956,10.035594,37.999626,2.263971,32.400143,25.844378,2.281411,16.885044,13.612403,19.101679,26.02585,28.626997,18.032988,20.64328,35.349964,24.798401,42.799507,40.824184,12.303706,35.214722,1.769237,36.345367,27.437466,41.283569,16.353586,32.524029,40.719906,43.500507,37.913048
7.967248,3.890073,12.487965,13.936147,1.936354,24.972271,12.472424,17.901766,6.25927,42.990524,8.736762,31.389372,26.458117,6.042251,16.885044,13.612403,24.29763,22.999802,16.458935,18.028833,22.172913,39.759037,27.029778,31.45624,40.578377,8.345562,32.115921,3.61192,31.693613,27.643469,41.283569,16.353586,43.433014,40.52597,32.73241,33.488953
4.67858,12.209487,13.504231,3.704809,7.267858,20.54586,3.903447,28.27133,4.785773,32.686493,11.043491,43.134098,26.458117,6.042251,16.885044,13.612403,20.605438,27.766447,28.626997,18.032988,17.882374,39.281002,28.645863,33.050423,32.427361,10.93313,41.556767,2.237995,36.323009,20.224833,42.898857,26.397556,36.099491,35.689362,43.234196,43.125713
11.370604,6.576031,1.420171,13.389537,1.975858,27.327974,13.515882,15.829735,2.091825,38.749554,12.524367,32.858391,25.474852,8.191348,17.434912,3.860593,25.994734,26.131958,16.458935,18.028833,20.297409,43.038662,25.256065,32.072075,38.194939,4.434693,42.890442,12.14195,38.664246,19.342945,31.693613,27.643469,35.314857,33.555092,41.948528,41.370834
8.170966,1.997645,5.76017,14.198025,9.589489,24.238813,2.191257,15.887723,10.914376,31.189808,1.915896,41.096157,23.237492,2.636422,26.67815,13.945593,27.876694,27.177378,16.458935,18.028833,24.798401,42.799507,16.669998,33.451504,41.463028,6.043087,31.174463,13.184962,36.345367,27.437466,41.283569,16.353586,32.435589,31.324409,43.234196,43.125713
9.69471,5.251827,2.442649,11.664333,5.021978,19.942192,11.563912,28.978966,12.524367,32.858391,1.915896,41.096157,22.914984,4.959898,15.679689,11.626307,19.8559,23.999672,28.626997,18.032988,26.492878,33.751286,17.980282,43.074036,41.556767,2.237995,33.454731,12.89176,39.457668,25.360809,41.283569,16.353586,33.779518,42.933891,43.371002,35.516014
12.259684,2.381684,2.442649,11.664333,10.031518,26.809311,2.191257,15.887723,7.92153,39.321175,2.263971,32.400143,17.434912,3.860593,27.76314,11.744795,17.49852,16.076334,28.028372,25.023315,29.021914,39.110401,17.202343,41.285828,39.362694,2.393479,32.427361,10.93313,38.258678,21.646757,31.693613,27.643469,32.524029,40.719906,42.549751,32.023399
13.453643,5.667727,1.420171,13.389537,7.464207,23.159492,13.524116,25.479881,4.785773,32.686493,13.251513,42.918438,17.434912,3.860593,27.76314,11.744795,26.289454,21.731544,17.57375,24.249231,23.633484,37.921043,18.698759,31.997478,43.211639,5.784032,31.174463,13.184962,38.664246,19.342945,32.022137,25.388058,43.433014,40.52597,32.435589,31.324409
9.191302,12.261806,1.709953,2.084945,12.472424,17.901766,1.975858,27.327974,4.785773,32.686493,13.251513,42.918438,18.948324,7.161753,27.76314,11.744795,24.285004,27.722836,16.458935,18.028833,24.798401,42.799507,16.640842,31.621849,43.480679,13.864746,30.731443,1.959866,38.591278,27.490108,33.384209,16.771517,36.099491,35.689362,43.234196,43.125713
3.594255,7.993091,14.050866,2.139292,13.570055,21.502317,2.191257,15.887723,14.050054,38.480762,2.263971,32.400143,26.67815,13.945593,16.065384,2.243372,22.067644,20.092186,26.097485,28.093691,26.492878,33.751286,15.749228,40.036671,40.824184,12.303706,35.214722,1.769237,39.457668,25.360809,31.097441,17.434475,35.314857,33.555092,43.234196,43.125713
12.259684,2.381684,1.874469,9.37048,3.539279,21.47142,12.406439,27.065956,10.030902,33.431572,1.915896,41.096157,27.315716,3.964556,17.830751,11.289069,26.379305,17.622982,18.366882,28.071184,27.232578,39.402386,18.698759,31.997478,40.578377,8.345562,33.125011,1.936753,32.721233,18.796726,42.898857,26.397556,32.435589,31.324409,43.234196,43.125713
13.453643,5.667727,2.442649,11.664333,10.031518,26.809311,2.191257,15.887723,6.079758,38.558216,12.524367,32.858391,27.315716,3.964556,17.830751,11.289069,22.697165,21.942261,16.098017,28.426065,17.980282,43.074036,27.029778,31.45624,32.427361,10.93313,43.509117,1.588451,40.524719,20.905628,35.291286,29.360632,31.487625,42.916485,42.549751,32.023399
3.845291,3.6283,12.487965,13.936147,9.656849,20.312725,1.975858,27.327974,5.892352,40.754017,14.508346,34.287117,26.458117,6.042251,16.885044,13.612403,21.300114,15.966409,26.097485,28.093691,29.021914,39.110401,16.640842,31.621849,32.33876,7.209745,43.509117,1.588451,34.046619,24.263729,43.117123,15.729348,36.317348,37.962215,43.234196,43.125713
13.587143,11.776792,1.763011,4.537447,3.852195,25.931908,11.398901,16.054968,3.440666,34.482891,11.043491,43.134098,27.652706,7.802301,16.065384,2.243372,18.431683,22.163227,27.876694,27.177378,17.980282,43.074036,28.07896,35.334248,42.677177,7.768892,31.174463,13.184962,40.957016,27.166241,32.721233,18.796726,43.433014,40.52597,32.174316,35.892437
1.709953,2.084945,13.587143,11.776792,11.291821,22.449705,1.804129,18.200689,11.987167,39.15345,2.263971,32.400143,23.237492,2.636422,19.076576,12.711604,23.999142,18.386486,27.876694,27.177378,18.562668,34.527744,26.986547,42.988808,42.682167,3.818233,31.174463,13.184962,34.208946,20.024071,42.898857,26.397556,42.066036,38.893009,30.387573,34.537495
11.26136,8.513605,1.709953,2.084945,6.040112,18.148415,12.406439,27.065956,11.705155,41.191299,1.440803,34.962799,24.99098,4.281222,16.885044,13.612403,19.8559,23.999672,26.379305,17.622982,21.341242,37.44611,26.986547,42.988808,34.763386,6.959069,43.509117,1.588451,34.992916,18.20381,43.064682,28.310038,35.314857,33.555092,43.234196,43.125713
5.941352,2.502493,13.587143,11.776792,11.625641,24.933121,1.804129,18.200689,8.039134,34.958225,13.251513,42.918438,24.344593,6.503272,16.885044,13.612403,21.373192,25.679811,28.626997,18.032988,22.574633,42.487392,18.698759,31.997478,31.051529,5.500308,40.824184,12.303706,34.033581,26.925037,41.283569,16.353586,32.435589,31.324409,43.433014,40.52597
1.874469,9.37048,12.259684,2.381684,9.064837,22.119455,1.975858,27.327974,3.984266,39.809875,13.081646,30.778858,25.474852,8.191348,16.065384,2.243372,26.289454,21.731544,17.49852,16.076334,17.980282,43.074036,25.256065,32.072075,31.174463,13.184962,41.556767,2.237995,36.109356,22.782688,42.759945,17.877806,31.487625,42.916485,42.549751,32.023399
3.454536,13.944286,12.259684,2.381684,2.191257,15.887723,12.406439,27.065956,5.892352,40.754017,13.081646,30.778858,26.575932,9.961747,16.065384,2.243372,22.543243,27.219568,16.458935,18.028833,18.562668,34.527744,28.131895,41.156204,35.899414,4.829357,43.480679,13.864746,36.323009,20.224833,41.636936,28.980518,41.948528,41.370834,34.297363,31.498251
4.67858,12.209487,13.504231,3.704809,9.589489,24.238813,1.804129,18.200689,1.440803,34.962799,13.776708,40.759472,22.914984,4.959898,16.885044,13.612403,22.067644,20.092186,27.876694,27.177378,20.021141,39.171135,28.07896,35.334248,40.578377,8.345562,32.115921,3.61192,37.07465,17.643826,40.957016,27.166241,34.068375,35.122849,43.234196,43.125713
5.941352,2.502493,1.420171,13.389537,7.846992,27.753359,12.472424,17.901766,9.834966,40.052029,2.263971,32.400143,28.355879,2.054478,17.830751,11.289069,19.101679,26.02585,25.349136,16.102629,25.586557,38.578743,15.749228,40.036671,33.454731,12.89176,41.556767,2.237995,42.442738,22.538931,31.693613,27.643469,34.068375,35.122849,41.948528,41.370834
3.853044,10.181784,11.69842,4.311776,10.031518,26.809311,4.645905,16.012371,7.369366,33.008312,13.251513,42.918438,17.434912,3.860593,27.76314,11.744795,22.697165,21.942261,16.098017,28.426065,26.052645,40.945286,16.640842,31.621849,33.630104,8.952279,43.509117,1.588451,37.894058,23.881098,42.759945,17.877806,40.246571,37.66045,32.435589,31.324409
10.171933,2.707779,2.442649,11.664333,10.425676,18.189419,3.903447,28.27133,8.039134,34.958225,1.890294,43.344074,17.10499,5.947561,27.315716,3.964556,20.605438,27.766447,28.626997,18.032988,22.574633,42.487392,16.640842,31.621849,37.172581,10.880182,33.125011,1.936753,42.759945,17.877806,31.693613,27.643469,32.73241,33.488953,43.433014,40.52597
6.0125,10.492266,14.050866,2.139292,3.852195,25.931908,13.515882,15.829735,3.984266,39.809875,12.524367,32.858391,25.534885,12.118211,18.282379,1.994142,18.431683,22.163227,28.028372,25.023315,24.297014,33.872814,20.297409,43.038662,42.682167,3.818233,32.427361,10.93313,38.664246,19.342945,31.693613,27.643469,31.487625,42.916485,38.75312,31.464928
8.170966,1.997645,6.969683,12.342322,7.799092,25.548443,11.398901,16.054968,12.227079,34.913815,1.890294,43.344074,25.844378,2.281411,19.076576,12.711604,25.994734,26.131958,17.49852,16.076334,25.586557,38.578743,16.640842,31.621849,34.763386,6.959069,43.509117,1.588451,43.225533,24.468887,31.097441,17.434475,41.948528,41.370834,32.435589,31.324409
9.191302,12.261806,1.709953,2.084945,6.040112,18.148415,3.903447,28.27133,12.227079,34.913815,1.915896,41.096157,24.99098,4.281222,16.885044,13.612403,19.8559,23.999672,28.626997,18.032988,26.052645,40.945286,16.669998,33.451504,38.266785,8.626646,32.115921,3.61192,32.294285,20.893312,43.064682,28.310038,34.218891,37.072338,41.948528,41.370834
10.171933,2.707779,3.454536,13.944286,13.524116,25.479881,1.804129,18.200689,9.773902,41.761303,2.263971,32.400143,26.458117,6.042251,16.885044,13.612403,27.450321,29.354897,19.543102,16.332283,28.645863,33.050423,17.980282,43.074036,33.125011,1.936753,42.890442,12.14195,31.097441,17.434475,43.064682,28.310038,34.068375,35.122849,41.948528,41.370834
8.169566,10.283249,1.709953,2.084945,13.801069,28.796885,4.645905,16.012371,5.762396,34.514938,13.251513,42.918438,27.652706,7.802301,16.885044,13.612403,18.625465,18.18454,27.876694,27.177378,18.764603,37.012894,29.092253,30.747221,35.899414,4.829357,42.890442,12.14195,31.693613,27.643469,40.821884,18.610723,32.73241,33.488953,43.433014,40.52597
1.763011,4.537447,13.587143,11.776792,3.903447,28.27133,12.472424,17.901766,6.19101,36.469189,11.043491,43.134098,23.237492,2.636422,16.885044,13.612403,22.543243,27.219568,17.49852,16.076334,16.669998,33.451504,26.986547,42.988808,35.916256,13.213943,41.556767,2.237995,32.022137,25.388058,42.759945,17.877806,42.549751,32.023399,32.524029,40.719906
11.390743,12.090415,1.709953,2.084945,9.589489,24.238813,2.191257,15.887723,1.915896,41.096157,13.081646,30.778858,22.914984,4.959898,15.679689,11.626307,19.701567,20.08868,27.876694,27.177378,18.764603,37.012894,26.986547,42.988808,33.454731,12.89176,43.509117,1.588451,34.25135,21.915842,43.064682,28.310038,31.487625,42.916485,42.549751,32.023399
12.259684,2.381684,1.420171,13.389537,10.031518,26.809311,2.191257,15.887723,10.098939,35.795761,1.890294,43.344074,24.344593,6.503272,19.076576,12.711604,25.349136,16.102629,16.896635,26.406866,19.080772,41.181896,27.029778,31.45624,33.630104,8.952279,43.211639,5.784032,38.591278,27.490108,33.384209,16.771517,41.948528,41.370834,32.73241,33.488953
3.454536,13.944286,12.259684,2.381684,12.406439,27.065956,2.191257,15.887723,7.875777,41.39159,2.263971,32.400143,24.344593,6.503272,17.434912,3.860593,26.379305,17.622982,18.366882,28.071184,20.205828,33.338856,28.131895,41.156204,37.172581,10.880182,30.731443,1.959866,33.205353,29.315371,43.117123,15.729348,40.335484,39.981667,32.435589,31.324409
3.845291,3.6283,12.487965,13.936147,5.521137,22.180626,12.406439,27.065956,7.875777,41.39159,2.263971,32.400143,24.402447,10.283836,16.065384,2.243372,20.605438,27.766447,26.379305,17.622982,22.978193,35.709885,15.569577,42.611134,37.08308,6.649205,33.125011,1.936753,38.258678,21.646757,34.033581,26.925037,34.068375,35.122849,40.219547,41.998932
11.390743,12.090415,1.763011,4.537447,5.721436,24.533062,12.472424,17.901766,4.389016,36.012264,11.043491,43.134098,21.229685,3.971005,27.76314,11.744795,28.36359,20.50227,18.366882,28.071184,18.764603,37.012894,28.131895,41.156204,34.763386,6.959069,42.890442,12.14195,34.25135,21.915842,43.117123,15.729348,32.73241,33.488953,41.948528,41.370834
7.626481,6.244706,2.442649,11.664333,7.799092,25.548443,2.191257,15.887723,13.776708,40.759472,2.263971,32.400143,28.355879,2.054478,16.689123,9.875896,21.209761,18.027649,26.097485,28.093691,19.080772,41.181896,28.645863,33.050423,35.214722,1.769237,42.890442,12.14195,38.591278,27.490108,35.558952,15.864164,42.549751,32.023399,31.487625,42.916485
4.67858,12.209487,12.259684,2.381684,9.229856,16.234201,1.975858,27.327974,13.251513,42.918438,2.263971,32.400143,27.315716,3.964556,19.076576,12.711604,23.999142,18.386486,18.366882,28.071184,20.205828,33.338856,26.986547,42.988808,39.297832,6.36886,33.454731,12.89176,41.451172,24.82221,31.097441,17.434475,34.381115,39.232864,41.840118,34.204872
13.142661,7.87377,1.709953,2.084945,1.936354,24.972271,13.514722,19.532516,10.098939,35.795761,1.890294,43.344074,28.703804,5.721052,16.689123,9.875896,27.737341,15.820933,18.366882,28.071184,25.256065,32.072075,17.980282,43.074036,37.08308,6.649205,42.890442,12.14195,40.073639,23.120764,31.097441,17.434475,34.218891,37.072338,43.234196,43.125713
